Rk,School,G,W 2006,L 2006,W-L% 2006,SRS,SOS,W 2006 Conf,L 2006 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
314,Western Kentucky,33,22,11,0.667,1,-3.71,12,6,12,3,8,6,2580,2386,,,909,1887,0.482,263,651,0.404,499,688,0.725,395,1095,447,228,86,495,694
315,Western Michigan,32,16,16,0.5,2.11,2.04,9,7,11,2,3,10,2287,2254,,,743,1681,0.442,233,606,0.384,568,788,0.721,349,1102,376,198,55,494,644
316,Wichita State,31,17,14,0.548,10.05,6.36,8,10,11,4,5,7,2128,1988,,,745,1623,0.459,219,599,0.366,419,589,0.711,317,1035,463,188,90,373,559
317,William & Mary,30,15,15,0.5,-3.8,-2.53,8,10,11,5,4,9,1906,1926,,,661,1516,0.436,200,624,0.321,384,554,0.693,292,963,381,160,58,423,512
318,Winthrop,34,29,5,0.853,9.17,-1.2,14,0,15,0,12,3,2545,2088,,1365,923,1935,0.477,278,773,0.36,421,675,0.624,422,1279,567,268,126,445,584
319,Wisconsin,36,30,6,0.833,19.28,6.95,13,3,19,0,7,3,2527,2083,,1445,867,1886,0.46,210,597,0.352,583,848,0.688,404,1258,494,207,116,407,551
320,Wofford,30,10,20,0.333,-9.49,-2.49,5,13,7,5,3,14,2129,2256,,,736,1735,0.424,297,816,0.364,360,489,0.736,279,940,392,185,78,365,533
321,Wright State,33,23,10,0.697,1.94,-0.31,13,3,14,1,7,8,2125,2051,,1335,766,1750,0.438,180,519,0.347,413,564,0.732,334,1060,402,196,50,400,574
322,Wyoming,32,17,15,0.531,2.27,3.52,7,9,12,2,2,9,2366,2394,,1290,808,1749,0.462,172,515,0.334,578,800,0.723,339,1099,367,188,115,474,689
323,Xavier,34,25,9,0.735,14.18,3.39,13,3,16,1,5,5,2595,2228,,1365,849,1784,0.476,269,689,0.39,628,847,0.741,367,1146,508,191,120,430,604
324,Yale,27,14,13,0.519,-3.91,-3.67,10,4,8,5,6,8,1840,1791,,,640,1402,0.456,160,452,0.354,400,581,0.688,275,895,377,197,77,397,507
325,Youngstown State,31,14,17,0.452,-3.09,1.19,7,9,10,4,3,12,2047,2099,,1240,729,1693,0.431,168,488,0.344,421,608,0.692,369,1114,376,163,89,419,496
