Rk,School,G,W 2001,L 2001,W-L% 2001,SRS,SOS,W 2001 Conf,L 2001 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
158,McNeese State,30,21,9,0.7,-0.59,-5.8,17,3,13,0,8,8,2102,1909,,1205,743,1687,0.44,171,466,0.367,445,681,0.653,406,1139,387,260,153,480,
159,Memphis,36,27,9,0.75,15.29,4.72,12,4,19,2,6,4,2879,2477,,,1045,2276,0.459,181,501,0.361,608,912,0.667,588,1539,555,266,157,519,
160,Mercer,29,6,23,0.207,-14.51,-2.76,4,16,5,7,0,14,1912,2232,,1175,705,1668,0.423,149,485,0.307,353,532,0.664,370,1062,362,161,95,476,
161,Miami (FL),32,24,8,0.75,12.99,5.52,10,6,13,2,5,4,2395,2156,,1300,818,1902,0.43,236,684,0.345,523,678,0.771,388,1174,525,285,190,460,
162,Miami (OH),31,13,18,0.419,1.2,3.68,9,9,10,4,2,11,1981,2058,,1260,707,1676,0.422,149,430,0.347,418,563,0.742,377,1021,325,168,98,377,
163,Michigan State,31,19,12,0.613,14.9,9.6,10,6,15,2,4,5,2150,1978,,1240,764,1654,0.462,180,458,0.393,442,573,0.771,377,1163,438,155,93,461,
164,Michigan,29,11,18,0.379,3.53,8.17,5,11,9,6,1,10,1951,2052,,1165,691,1595,0.433,185,542,0.341,384,509,0.754,305,908,370,154,89,411,
165,Middle Tennessee,29,14,15,0.483,-3.5,-0.79,6,8,11,2,2,12,1941,1948,,1175,713,1598,0.446,205,607,0.338,310,451,0.687,307,1009,378,229,98,500,
166,Milwaukee,29,16,13,0.552,4.28,0.78,11,5,10,4,4,8,2193,2036,,1170,784,1772,0.442,257,725,0.354,368,551,0.668,330,1002,476,264,75,416,
167,Minnesota,31,18,13,0.581,12.82,7.05,9,7,14,4,3,8,2330,2151,,1240,842,1799,0.468,205,591,0.347,441,625,0.706,404,1118,490,252,150,448,
168,Mississippi State,35,27,8,0.771,14.42,7.33,10,6,14,1,7,5,2582,2334,,,943,1965,0.48,192,551,0.348,504,772,0.653,457,1359,566,294,123,583,
169,Mississippi Valley State,29,12,17,0.414,-15.16,-12.75,9,9,8,3,4,12,2206,2279,,1165,807,1920,0.42,258,787,0.328,334,488,0.684,419,1047,398,261,69,393,
170,Mississippi,31,20,11,0.645,13.61,6.85,9,7,13,1,4,7,2232,1993,,,745,1618,0.46,235,618,0.38,507,687,0.738,334,1031,427,226,57,476,
171,Missouri-Kansas City,29,18,11,0.621,-0.84,-1.8,7,7,10,5,6,4,1852,1796,,1175,653,1602,0.408,185,545,0.339,361,475,0.76,327,960,329,214,102,314,
172,Missouri State,32,17,15,0.531,2.64,0.02,11,7,12,3,4,8,2267,2183,,1300,788,1758,0.448,201,495,0.406,490,651,0.753,385,1162,368,183,80,447,
173,Missouri,36,24,12,0.667,14.22,6.81,9,7,14,3,4,6,2877,2610,,,1031,2253,0.458,326,834,0.391,489,709,0.69,535,1415,539,264,154,511,
174,Monmouth,30,18,12,0.6,-7.02,-7.32,14,6,8,4,8,6,2052,2043,,1215,746,1606,0.465,181,561,0.323,379,584,0.649,280,995,447,254,102,482,
175,Montana State,30,20,10,0.667,0.91,-1.94,12,2,11,3,8,6,2083,1979,,1200,710,1519,0.467,219,591,0.371,444,626,0.709,268,890,388,178,58,419,
176,Montana,31,16,15,0.516,-4.2,-1.71,7,7,9,4,4,8,2218,2263,,1240,760,1670,0.455,213,596,0.357,485,721,0.673,306,1047,452,164,120,464,
177,Morehead State,29,18,11,0.621,-3.17,-3.13,11,5,12,2,6,8,2236,2182,,1170,796,1647,0.483,159,461,0.345,485,619,0.784,287,941,476,222,46,431,
178,Morgan State,28,3,25,0.107,-19.34,-7.69,2,16,1,8,1,16,1830,2156,,1135,671,1591,0.422,129,378,0.341,359,528,0.68,313,912,291,185,73,502,
179,Morris Brown,29,5,24,0.172,-26.38,-1.84,,,5,4,0,17,1596,2188,,,566,1522,0.372,127,454,0.28,337,579,0.582,,958,228,202,66,567,
180,Mount St. Mary's,27,3,24,0.111,-23.99,-8.88,2,18,2,11,1,13,1640,2048,,1080,565,1555,0.363,142,482,0.295,368,560,0.657,359,878,335,190,54,430,
181,Murray State,32,19,13,0.594,0.65,-1.94,10,6,11,4,5,8,2514,2349,,,941,2093,0.45,210,652,0.322,422,584,0.723,510,1281,465,258,158,456,
182,Navy,30,10,20,0.333,-8.92,-5.51,5,9,8,6,2,10,2082,2163,,,695,1695,0.41,178,511,0.348,514,717,0.717,416,1072,381,259,64,551,
183,Nebraska,28,13,15,0.464,4.41,6.08,6,10,12,4,1,10,1954,1980,,,656,1668,0.393,267,729,0.366,375,555,0.676,320,998,396,203,88,317,
184,Nevada-Las Vegas,32,21,11,0.656,7.69,4.88,9,5,17,3,4,8,2505,2415,,1310,869,1882,0.462,174,500,0.348,593,830,0.714,349,1067,472,315,122,457,
185,Nevada,30,17,13,0.567,2.77,1.87,9,9,10,4,6,8,2210,2153,,1210,720,1702,0.423,126,388,0.325,644,952,0.676,427,1199,321,218,94,460,
186,New Hampshire,28,11,17,0.393,-14.62,-7.33,8,8,7,7,4,9,1935,2087,,1120,615,1558,0.395,216,625,0.346,489,685,0.714,360,1089,368,185,64,472,
187,New Mexico State,32,20,12,0.625,3.67,-0.19,11,4,12,4,5,7,2492,2343,,1305,896,1938,0.462,197,541,0.364,503,707,0.711,444,1197,425,229,114,486,
188,New Mexico,30,16,14,0.533,6.3,3.86,6,8,14,5,2,9,2206,2133,,,776,1718,0.452,180,477,0.377,474,712,0.666,399,1100,383,179,119,391,
189,New Orleans,29,15,14,0.517,-3.96,-1.33,9,6,8,4,7,8,1920,1962,,1165,653,1486,0.439,128,384,0.333,486,753,0.645,346,1082,351,186,96,516,
190,Niagara,32,18,14,0.563,-3.59,-4.68,12,6,8,4,5,8,2369,2334,,1280,805,1856,0.434,213,623,0.342,546,769,0.71,453,1182,402,250,86,504,
191,Nicholls State,27,2,25,0.074,-24.4,-4.4,1,19,2,10,0,15,1602,2113,,,581,1602,0.363,156,542,0.288,284,465,0.611,318,840,284,174,52,408,
192,Norfolk State,29,10,19,0.345,-14.14,-7,9,9,5,5,5,12,1997,2204,,,722,1732,0.417,167,524,0.319,386,618,0.625,359,1087,376,203,117,485,
193,North Carolina-Asheville,28,13,15,0.464,-10.76,-6.68,10,4,8,4,5,10,1955,2059,,,690,1529,0.451,129,377,0.342,446,671,0.665,313,980,364,198,115,465,
194,North Carolina A&T,28,11,17,0.393,-12.95,-7.17,10,8,6,4,4,12,1881,2031,,,640,1613,0.397,154,493,0.312,447,695,0.643,398,1076,306,203,58,509,
195,North Carolina-Greensboro,31,20,11,0.645,1.39,-2.35,11,5,12,1,6,9,2238,2122,,,763,1705,0.448,188,519,0.362,524,702,0.746,322,1097,448,253,116,501,
196,North Carolina State,34,23,11,0.676,15.85,8.17,9,7,14,4,6,5,2565,2304,,1360,863,1910,0.452,278,773,0.36,561,743,0.755,354,1119,547,269,72,452,
197,North Carolina-Wilmington,33,23,10,0.697,6.15,-0.09,14,4,11,2,9,7,2240,2034,,1330,784,1803,0.435,221,592,0.373,451,655,0.689,374,1136,453,274,104,403,
198,North Carolina,28,8,20,0.286,3.88,10.52,4,12,6,9,1,9,2022,2208,,,707,1612,0.439,212,606,0.35,396,574,0.69,305,966,476,167,100,461,
199,North Texas,29,15,14,0.517,-0.86,1.14,8,7,10,3,4,10,2274,2269,,,771,1722,0.448,179,523,0.342,553,781,0.708,387,1063,352,218,99,448,
200,Northeastern,28,7,21,0.25,-12.42,-8.34,5,11,4,7,3,11,1989,2103,,,726,1745,0.416,206,609,0.338,331,525,0.63,373,919,386,272,70,417,
201,Northern Arizona,28,14,14,0.5,-5.52,-3.04,7,7,9,3,5,10,1893,1895,,1135,675,1496,0.451,129,438,0.295,414,604,0.685,282,1000,362,148,61,458,
202,Northern Illinois,28,12,16,0.429,-3.24,-0.86,8,10,6,6,5,9,2172,2231,,1135,781,1700,0.459,181,481,0.376,429,633,0.678,390,1041,432,232,100,476,
203,Northern Iowa,29,14,15,0.483,-1.24,0.9,8,10,8,4,4,9,2056,2118,,,699,1573,0.444,217,601,0.361,441,602,0.733,277,853,383,205,50,364,
204,Northwestern State,31,13,18,0.419,-9.42,-5.56,9,11,6,4,5,12,2266,2361,,,776,1846,0.42,202,609,0.332,512,741,0.691,418,1155,414,279,175,503,
205,Northwestern,29,16,13,0.552,5.57,5.09,7,9,10,3,3,7,1729,1715,,,596,1425,0.418,209,622,0.336,328,542,0.605,253,891,420,219,92,385,
206,Notre Dame,33,22,11,0.667,15.7,6.17,10,6,9,4,7,4,2601,2256,,,934,2037,0.459,244,644,0.379,489,690,0.709,436,1351,629,259,163,435,
207,Oakland,30,17,13,0.567,0.53,-0.57,10,4,10,1,6,9,2266,2220,,,784,1761,0.445,219,657,0.333,479,726,0.66,395,1003,466,287,69,417,
208,Ohio State,32,24,8,0.75,16.14,7.26,11,5,15,2,5,5,2362,2078,,,825,1702,0.485,175,466,0.376,537,795,0.675,351,1052,483,193,75,421,
209,Ohio,28,17,11,0.607,3.02,-0.19,11,7,8,5,8,5,2104,2014,,1120,741,1531,0.484,168,451,0.373,454,666,0.682,302,939,399,216,109,395,
210,Oklahoma State,32,23,9,0.719,14.39,6.8,10,6,13,2,5,5,2293,2050,,,835,1863,0.448,167,510,0.327,456,708,0.644,481,1279,460,247,110,486,
211,Oklahoma,36,31,5,0.861,21.04,7.7,13,3,16,0,7,4,2807,2327,,1455,1011,2281,0.443,236,674,0.35,549,716,0.767,543,1439,517,325,134,427,
212,Old Dominion,29,13,16,0.448,-1.59,-2.18,7,11,9,6,3,10,1947,1930,,1165,681,1679,0.406,181,541,0.335,404,559,0.723,417,1079,422,200,107,390,
213,Oral Roberts,31,17,14,0.548,3.07,-3.27,10,4,9,4,5,8,2359,2173,,1260,799,1772,0.451,218,560,0.389,543,767,0.708,348,1116,503,194,156,445,
214,Oregon State,29,12,17,0.414,4.04,7.92,4,14,8,7,4,8,1866,1928,,1160,643,1431,0.449,187,528,0.354,393,542,0.725,226,876,401,129,71,414,
215,Oregon,35,26,9,0.743,19.67,6.93,14,4,17,0,5,7,2994,2538,,,1014,2082,0.487,304,721,0.422,662,861,0.769,384,1280,580,261,114,482,
216,Pacific,30,20,10,0.667,2.91,-1.3,11,7,12,2,6,7,2102,1948,,1200,705,1555,0.453,228,625,0.365,464,624,0.744,281,1017,418,161,41,391,
217,Penn State,28,7,21,0.25,-1.89,7.11,3,13,6,8,0,12,1777,2029,,1120,614,1559,0.394,213,619,0.344,336,483,0.696,294,840,362,152,101,431,
218,Pennsylvania,32,25,7,0.781,7.96,-1.51,11,3,13,3,10,2,2342,2039,,,815,1701,0.479,266,668,0.398,446,609,0.732,265,1035,561,209,108,421,
219,Pepperdine,31,22,9,0.71,8.59,3.36,13,1,11,1,7,6,2519,2319,,1265,906,1990,0.455,233,635,0.367,474,661,0.717,410,1176,445,229,159,449,
220,Pittsburgh,35,29,6,0.829,14.69,4.55,13,3,16,1,7,2,2530,2133,,,928,1974,0.47,220,682,0.323,454,751,0.605,464,1345,590,235,156,498,
221,Portland State,28,12,16,0.429,-7.99,-1.03,6,8,5,6,5,9,2040,2212,,,723,1513,0.478,233,570,0.409,361,486,0.743,193,791,468,196,74,446,
222,Portland,30,6,24,0.2,-7.44,1.03,2,12,5,9,1,11,2154,2408,,,711,1775,0.401,242,684,0.354,490,712,0.688,355,1057,441,188,65,528,
223,Prairie View,30,10,20,0.333,-23.99,-11.06,8,10,7,6,2,13,2192,2529,,,785,1821,0.431,184,568,0.324,438,682,0.642,398,1217,352,198,103,621,
224,Princeton,28,16,12,0.571,0.29,-0.41,11,3,11,2,5,7,1679,1606,,1120,576,1285,0.448,219,631,0.347,308,425,0.725,215,780,384,214,70,376,
225,Providence,31,15,16,0.484,6.18,4.54,6,10,11,5,2,9,2213,2162,,1250,756,1863,0.406,219,696,0.315,482,712,0.677,408,1074,465,342,126,496,
226,Purdue,31,13,18,0.419,8.24,8.57,5,11,11,5,1,8,2205,2215,,,746,1685,0.443,229,635,0.361,484,688,0.703,341,989,433,192,98,464,
227,Quinnipiac,30,14,16,0.467,-9.61,-9.85,10,10,8,4,5,12,2370,2363,,1215,867,1876,0.462,195,529,0.369,441,692,0.637,377,1139,530,203,67,462,
228,Radford,31,15,16,0.484,-3.73,-6.13,9,5,9,3,4,10,2204,2093,,,767,1778,0.431,204,562,0.363,466,721,0.646,422,1235,396,253,160,530,
229,Rhode Island,28,8,20,0.286,-5.52,3.66,4,12,5,7,3,12,1731,1988,,,602,1578,0.381,156,504,0.31,371,538,0.69,361,983,337,174,74,386,
230,Rice,29,10,19,0.345,-3.01,1.3,5,13,8,7,2,11,1907,2032,,,663,1581,0.419,153,446,0.343,428,608,0.704,340,1085,344,168,115,486,
231,Richmond,36,22,14,0.611,5.52,4.21,11,5,11,5,8,7,2260,2213,,1455,773,1934,0.4,279,893,0.312,435,617,0.705,331,1090,506,262,132,370,
232,Rider,28,17,11,0.607,-1.52,-5.95,13,5,10,3,7,7,1979,1855,,1130,703,1663,0.423,202,610,0.331,371,530,0.7,346,1050,414,237,101,418,
233,Robert Morris,30,12,18,0.4,-13.51,-8.44,11,9,8,7,4,10,2076,2228,,1200,735,1679,0.438,211,585,0.361,395,561,0.704,345,1022,457,191,64,467,
234,Rutgers,31,18,13,0.581,4.52,2.91,8,8,15,2,2,8,2097,2047,,1250,749,1852,0.404,178,562,0.317,421,722,0.583,473,1224,419,324,215,526,
235,Sacramento State,28,9,19,0.321,-12.71,-5.34,3,11,9,5,0,12,2054,2174,,1135,711,1682,0.423,175,517,0.338,457,694,0.659,367,979,385,252,81,466,
236,Sacred Heart,28,8,20,0.286,-14.74,-9.84,7,13,4,7,3,11,2108,2245,,,786,1815,0.433,144,449,0.321,392,610,0.643,437,1145,406,199,88,473,
237,Saint Francis (PA),27,6,21,0.222,-14.69,-7.84,5,15,4,9,2,12,1702,1887,,1085,598,1468,0.407,137,481,0.285,369,539,0.685,312,907,339,180,41,421,
238,Saint Joseph's,31,19,12,0.613,7.01,3.33,12,4,9,3,8,5,2361,2247,,,841,1831,0.459,243,686,0.354,436,633,0.689,383,1140,473,163,95,381,
239,Saint Louis,31,15,16,0.484,6.85,6.34,9,7,10,6,3,8,1955,1939,,1240,701,1651,0.425,169,473,0.357,384,567,0.677,311,1008,384,217,85,476,
240,Saint Mary's (CA),29,9,20,0.31,-4.56,0.66,3,11,5,8,2,11,1770,1860,,,616,1543,0.399,121,440,0.275,417,616,0.677,362,958,313,210,80,479,
241,Saint Peter's,28,4,24,0.143,-16.75,-4.14,3,15,0,9,3,15,1824,2177,,1120,676,1612,0.419,120,387,0.31,352,565,0.623,372,994,368,234,103,530,
242,Sam Houston State,28,14,14,0.5,-4.96,-6.39,9,11,6,4,5,9,2090,2050,,1130,707,1640,0.431,188,541,0.348,488,725,0.673,380,1138,477,183,136,498,
243,Samford,29,15,14,0.517,-3.84,-4.08,12,8,9,3,5,9,1755,1748,,1165,614,1285,0.478,249,680,0.366,278,396,0.702,187,782,441,180,70,431,
244,San Diego State,33,21,12,0.636,7.69,6.02,7,7,12,3,6,8,2455,2339,,1335,906,1902,0.476,147,409,0.359,496,752,0.66,400,1219,472,225,123,508,
245,San Diego,29,16,13,0.552,4.45,1.56,7,7,10,7,5,6,2189,2048,,1175,753,1672,0.45,153,485,0.315,530,775,0.684,390,1102,404,184,52,419,
246,San Francisco,28,13,15,0.464,0.11,1.11,8,6,7,6,5,9,1992,1985,,,704,1621,0.434,161,487,0.331,423,586,0.722,334,1037,383,157,125,399,
247,San Jose State,32,10,22,0.313,-5.81,1.53,4,14,6,8,2,11,1986,2194,,1285,695,1706,0.407,183,561,0.326,413,627,0.659,372,1062,365,146,67,443,
248,Santa Clara,28,13,15,0.464,-4.47,0.38,8,6,9,4,4,8,1883,1989,,1125,628,1550,0.405,207,580,0.357,420,610,0.689,331,1033,333,146,61,403,
249,Seton Hall,30,12,18,0.4,5.93,6.65,5,11,6,7,4,7,2115,2124,,1210,744,1873,0.397,247,722,0.342,380,554,0.686,432,1146,394,243,113,454,
250,Siena,36,17,19,0.472,-2.74,-3.71,9,9,12,5,3,11,2517,2482,,1480,853,2044,0.417,250,722,0.346,561,754,0.744,402,1361,465,199,149,550,
251,South Alabama,28,7,21,0.25,-7.45,-0.25,2,13,6,9,1,11,1806,1974,,1135,654,1499,0.436,181,486,0.372,317,494,0.642,292,888,353,230,66,513,
252,South Carolina State,31,15,16,0.484,-11.22,-7.01,11,7,6,4,7,9,2160,2271,,1255,777,1818,0.427,118,416,0.284,488,739,0.66,468,1197,320,269,90,483,
253,South Carolina,37,22,15,0.595,16.31,9.79,6,10,12,6,6,5,2527,2279,,1485,902,2098,0.43,259,760,0.341,464,699,0.664,443,1225,558,356,104,514,
254,South Florida,32,19,13,0.594,7.86,4.95,8,8,10,5,6,8,2466,2373,,1290,901,1970,0.457,211,566,0.373,453,745,0.608,469,1262,555,293,141,532,
255,Southeast Missouri State,28,6,22,0.214,-10.68,-3.08,4,12,5,9,1,13,1991,2176,,1120,690,1516,0.455,183,512,0.357,428,560,0.764,238,852,383,159,75,419,
256,Southeastern Louisiana,27,7,20,0.259,-14.57,-7.38,6,14,3,9,4,9,1543,1697,,1085,541,1325,0.408,141,429,0.329,320,481,0.665,252,851,276,171,75,414,
257,Southern California,32,22,10,0.688,16.49,8.31,12,6,13,2,9,6,2494,2232,,1295,909,2063,0.441,201,580,0.347,475,686,0.692,455,1231,504,287,129,389,
258,Southern Illinois,36,28,8,0.778,9.79,1.67,14,4,13,0,9,5,2717,2425,,,976,2115,0.461,220,601,0.366,545,880,0.619,483,1396,547,262,171,493,
259,Southern Methodist,29,15,14,0.517,4.22,3.58,10,8,8,6,6,7,2101,2063,,1160,716,1634,0.438,163,515,0.317,506,765,0.661,382,1131,300,177,119,397,
260,Southern Mississippi,27,10,17,0.37,-0.85,3.53,4,12,8,5,2,10,1676,1777,,1085,592,1457,0.406,120,392,0.306,372,556,0.669,315,923,322,187,107,414,
261,Southern Utah,27,11,16,0.407,-4.69,-1.45,8,6,8,3,3,12,1747,1801,,,617,1371,0.45,195,496,0.393,318,455,0.699,252,795,370,252,64,427,
262,Southern,27,7,20,0.259,-21.98,-12.56,6,12,3,8,4,12,1995,2249,,1085,736,1796,0.41,230,702,0.328,293,475,0.617,374,983,389,239,85,431,
263,St. Bonaventure,30,17,13,0.567,6.09,3.63,8,8,9,3,6,8,2416,2342,,1210,794,1853,0.428,314,898,0.35,514,677,0.759,360,949,392,291,24,347,
264,St. Francis (NY),29,18,11,0.621,-8.35,-10.83,13,7,11,3,6,7,2327,2255,,,818,1746,0.468,198,565,0.35,493,733,0.673,371,1060,424,278,103,505,
265,St. John's (NY),32,20,12,0.625,7.8,6.3,9,7,14,2,3,7,2250,2202,,1295,784,1953,0.401,139,484,0.287,543,811,0.67,498,1206,368,323,120,484,
266,Stanford,30,20,10,0.667,17.03,9.03,12,6,10,3,7,5,2420,2180,,1215,822,1823,0.451,207,608,0.34,569,813,0.7,446,1254,480,152,130,409,
267,Stephen F. Austin,28,13,15,0.464,-10.32,-8.32,10,10,9,4,4,11,1776,1811,,1130,645,1494,0.432,125,380,0.329,361,572,0.631,343,982,342,211,54,451,
268,Stetson,26,10,16,0.385,-12.46,-3.79,7,13,7,5,3,11,1893,2058,,,685,1609,0.426,138,460,0.3,385,549,0.701,379,919,322,259,61,433,
269,Stony Brook,28,6,22,0.214,-18.25,-8.03,5,11,3,6,3,12,1705,1991,,,615,1498,0.411,117,356,0.329,358,506,0.708,311,906,342,191,73,483,
270,Syracuse,36,23,13,0.639,11.43,5.9,9,7,15,4,6,6,2603,2404,,,982,2202,0.446,217,651,0.333,422,649,0.65,492,1324,552,394,201,543,
271,Temple,34,19,15,0.559,10.58,7.61,12,4,10,4,7,5,2382,2281,,1385,843,2012,0.419,298,869,0.343,398,578,0.689,438,1245,375,274,109,356,
272,Tennessee-Martin,29,15,14,0.517,-7.58,-2.62,7,9,10,4,3,9,2262,2225,,1190,813,1843,0.441,144,462,0.312,492,740,0.665,405,1096,472,310,122,427,
273,Tennessee State,28,11,17,0.393,-8.25,-2.73,7,9,9,3,2,14,2172,2270,,,792,1724,0.459,207,602,0.344,381,547,0.697,325,896,433,286,102,478,
274,Tennessee Tech,34,27,7,0.794,4.5,-3.08,15,1,15,0,11,6,2675,2307,,,915,1906,0.48,258,697,0.37,587,807,0.727,436,1309,569,271,108,541,
275,Tennessee,31,15,16,0.484,11.19,10.93,7,9,10,4,4,9,2223,2195,,,792,1759,0.45,198,574,0.345,441,644,0.685,395,1176,463,185,113,500,
276,Texas A&M,31,9,22,0.29,-3.03,6.91,3,13,5,9,3,9,2015,2292,,1240,730,1781,0.41,179,550,0.325,376,577,0.652,401,1137,458,163,113,533,
277,Texas-Arlington,27,12,15,0.444,-10.36,-6.51,9,11,8,5,4,10,2059,2101,,,727,1616,0.45,136,414,0.329,469,707,0.663,372,1034,307,215,71,411,
278,Texas Christian,31,16,15,0.516,4.42,4.22,6,10,12,6,2,7,2645,2558,,1250,928,2152,0.431,229,670,0.342,560,790,0.709,470,1322,517,249,143,405,
279,Texas-El Paso,32,10,22,0.313,-1.92,3.12,3,15,9,7,0,12,2213,2305,,1290,770,1718,0.448,150,482,0.311,523,725,0.721,317,1086,477,200,108,504,
280,Texas-Rio Grande Valley,30,20,10,0.667,-1.34,-2.24,,,12,2,5,8,2389,2197,,,847,1776,0.477,211,574,0.368,484,704,0.688,352,1099,489,284,106,524,
281,Texas-San Antonio,29,19,10,0.655,-3.25,-7.84,13,7,10,2,7,8,2229,2096,,1170,734,1750,0.419,191,587,0.325,570,887,0.643,439,1196,420,187,82,427,
282,Texas Southern,28,11,17,0.393,-20.35,-11.52,10,8,8,3,3,11,1942,2189,,1125,670,1637,0.409,189,556,0.34,413,601,0.687,366,1024,345,166,43,490,
283,Texas State,28,12,16,0.429,-8.93,-6.55,10,10,7,5,5,11,2089,2104,,1125,707,1580,0.447,215,541,0.397,460,688,0.669,331,978,426,254,68,509,
284,Texas Tech,32,23,9,0.719,14.72,7.22,10,6,15,2,6,5,2532,2292,,,931,1999,0.466,146,388,0.376,524,768,0.682,419,1230,588,243,134,397,
285,Texas,34,22,12,0.647,14.31,9.98,10,6,10,5,7,3,2657,2489,,1380,949,2096,0.453,200,544,0.368,559,814,0.687,524,1356,516,211,131,466,
286,Toledo,30,16,14,0.533,-0.9,0.93,11,7,11,2,4,11,2008,2052,,1215,697,1587,0.439,185,508,0.364,429,644,0.666,350,1005,352,235,69,507,
287,Towson,29,11,18,0.379,-13.3,-3.33,7,11,6,6,4,9,1694,1983,,,641,1503,0.426,94,327,0.287,318,514,0.619,308,992,384,209,95,527,
288,Troy,28,18,10,0.643,-3.12,-6.19,14,6,9,2,8,6,2109,2023,,1140,753,1687,0.446,258,729,0.354,345,506,0.682,307,952,404,265,103,371,
289,Tulane,29,14,15,0.483,3.41,6.67,5,11,8,7,5,6,2094,2129,,1175,797,1744,0.457,134,443,0.302,366,546,0.67,376,1049,449,238,100,482,
290,Tulsa,34,27,7,0.794,12.66,2.3,15,3,13,3,10,2,2726,2363,,1365,961,2016,0.477,259,639,0.405,545,724,0.753,373,1214,586,269,153,436,
291,UCLA,33,21,12,0.636,13.14,10.77,11,7,11,4,5,6,2476,2398,,1330,902,1912,0.472,223,572,0.39,449,649,0.692,393,1209,475,182,93,496,
292,Utah State,31,23,8,0.742,5.63,-1.7,13,5,14,2,7,5,2076,1800,,1245,751,1596,0.471,144,415,0.347,430,599,0.718,357,1116,443,155,93,424,
293,Utah,30,21,9,0.7,10.68,5.18,10,4,14,2,6,6,2018,1839,,,688,1467,0.469,236,582,0.405,406,603,0.673,263,917,439,180,82,397,
294,Valparaiso,33,25,8,0.758,9.38,-1.24,12,2,11,1,8,5,2564,2180,,1325,893,1989,0.449,275,785,0.35,503,754,0.667,448,1242,570,334,136,437,
295,Vanderbilt,32,17,15,0.531,6.67,7.58,6,10,13,4,2,9,2290,2318,,1280,791,1781,0.444,282,763,0.37,426,582,0.732,315,1021,491,209,59,508,
296,Vermont,29,21,8,0.724,-3.74,-10.81,13,3,10,1,7,5,2186,1981,,1175,790,1769,0.447,183,525,0.349,423,579,0.731,438,1122,407,223,73,404,
297,Villanova,32,19,13,0.594,10.71,6.18,7,9,15,4,2,8,2266,2121,,,785,1699,0.462,187,477,0.392,509,686,0.742,380,1219,459,213,126,581,
298,Virginia Commonwealth,32,21,11,0.656,1.2,-2.38,11,7,15,2,4,8,2326,2208,,1295,811,1890,0.429,211,624,0.338,493,734,0.672,383,1283,393,190,176,490,
299,VMI,28,10,18,0.357,-9.14,0.3,5,11,7,5,3,11,2141,2300,,1125,775,1849,0.419,205,646,0.317,386,555,0.695,393,1021,436,287,81,521,
300,Virginia Tech,28,10,18,0.357,2.56,3.99,4,12,9,6,1,10,1943,1983,,1125,681,1600,0.426,194,564,0.344,387,565,0.685,418,1115,355,181,139,536,
301,Virginia,29,17,12,0.586,13.21,7.9,7,9,13,4,3,7,2308,2154,,,819,1770,0.463,162,487,0.333,508,707,0.719,408,1110,416,189,131,454,
302,Wagner,29,19,10,0.655,-4.45,-9.24,15,5,11,2,8,8,2362,2223,,1175,867,1861,0.466,209,570,0.367,419,591,0.709,347,1056,498,259,96,455,
303,Wake Forest,34,21,13,0.618,15.25,10.28,9,7,13,3,5,7,2789,2620,,,1001,2094,0.478,240,655,0.366,547,741,0.738,438,1309,553,220,140,497,
304,Washington State,27,6,21,0.222,-3.06,6.94,1,17,6,9,0,12,1900,2170,,1080,649,1565,0.415,175,545,0.321,427,605,0.706,331,913,294,166,63,416,
305,Washington,29,11,18,0.379,4.39,10.1,5,13,6,6,4,11,2088,2236,,,732,1663,0.44,177,480,0.369,447,667,0.67,359,1052,388,162,139,502,
306,Weber State,29,18,11,0.621,0.36,-1.94,8,6,10,3,3,7,2172,2027,,,741,1633,0.454,191,486,0.393,499,700,0.713,345,1041,409,189,29,413,
307,West Virginia,28,8,20,0.286,-1.37,5.89,1,15,5,8,2,9,2045,2209,,,741,1725,0.43,163,494,0.33,400,587,0.681,423,1090,396,235,103,496,
308,Western Carolina,28,12,16,0.429,-7.89,-3.01,6,10,6,7,6,8,2180,2177,,1150,780,1737,0.449,177,555,0.319,443,602,0.736,354,1049,438,212,116,500,
309,Western Illinois,28,12,16,0.429,-7.45,-3.07,3,11,9,7,3,8,2061,2086,,,714,1653,0.432,206,582,0.354,427,583,0.732,358,1009,442,157,60,401,
310,Western Kentucky,32,28,4,0.875,10.46,-0.28,13,1,14,0,10,3,2491,2069,,1295,876,1884,0.465,279,734,0.38,460,658,0.699,410,1229,501,228,106,456,
311,Western Michigan,30,17,13,0.567,0.72,-0.42,10,8,11,4,6,8,2206,2172,,,766,1792,0.427,240,660,0.364,434,606,0.716,400,1033,380,239,57,399,
312,Wichita State,30,15,15,0.5,0.81,0.15,9,9,11,3,3,9,2186,2166,,1215,724,1593,0.454,199,523,0.38,539,739,0.729,365,1065,433,153,83,468,
313,William & Mary,29,10,19,0.345,-6.08,-1.16,7,11,7,4,2,13,1827,1950,,1160,632,1617,0.391,185,579,0.32,378,590,0.641,390,1108,357,175,44,424,
314,Winthrop,31,19,12,0.613,-6.54,-8.21,10,4,9,4,7,5,2092,2018,,1250,725,1735,0.418,194,630,0.308,448,684,0.655,405,1178,359,236,129,459,
315,Wisconsin,32,19,13,0.594,10.09,9.22,11,5,12,1,6,8,2144,2101,,,731,1675,0.436,211,593,0.356,471,655,0.719,328,1032,407,188,60,414,
