Rk,School,G,W 1993,L 1993,W-L% 1993,SRS,SOS,W 1993 Conf,L 1993 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
168,Navy,30,17,13,0.567,-7.74,-8.84,9,5,,,,,2248,2207,,,803,1758,0.457,181,467,0.388,461,735,0.627,,1183,461,235,82,507,661
169,Nebraska,30,20,10,0.667,13.54,6.84,7,7,,,,,2620,2419,,,956,1978,0.483,194,564,0.344,514,690,0.745,,1201,581,267,117,477,629
170,Nevada-Las Vegas,28,15,13,0.536,0.87,0.46,10,8,,,,,2182,2137,,,723,1712,0.422,179,523,0.342,557,822,0.678,,1084,410,211,77,453,609
171,Nevada,28,11,17,0.393,-4.71,0.36,6,12,,,,,2071,2203,,,755,1717,0.44,184,502,0.367,377,544,0.693,,1011,452,236,94,446,501
172,New Hampshire,28,15,13,0.536,-7.07,-6.32,8,6,,,,,2038,2059,,,724,1638,0.442,169,492,0.343,421,603,0.698,,987,419,257,80,501,581
173,New Mexico State,31,23,8,0.742,6.26,-0.6,12,6,,,,,2500,2214,,,904,1985,0.455,199,604,0.329,493,860,0.573,,1288,512,332,113,558,678
174,New Mexico,31,23,8,0.742,9.55,0.93,14,4,,,,,2410,2092,,,805,1789,0.45,300,782,0.384,500,682,0.733,,1227,408,165,111,391,465
175,New Orleans,30,20,10,0.667,4.75,0.06,12,6,,,,,2130,1958,,,745,1628,0.458,129,386,0.334,511,731,0.699,,1093,404,139,138,382,535
176,Niagara,27,6,21,0.222,-13.44,-2.92,3,11,,,,,1786,2070,,,626,1561,0.401,160,458,0.349,374,592,0.632,,943,320,198,50,516,595
177,Nicholls State,28,19,9,0.679,-1.88,-7.15,12,6,,,,,2492,2252,,,937,1954,0.48,143,439,0.326,475,740,0.642,,1172,476,314,64,439,565
178,North Carolina-Asheville,27,3,24,0.111,-19.75,-5.5,1,17,,,,,1634,1969,,,607,1444,0.42,175,438,0.4,245,397,0.617,,914,357,219,38,560,428
179,North Carolina A&T,30,16,14,0.533,-10.14,-7.89,10,6,,,,,2265,2320,,,762,1657,0.46,161,446,0.361,580,837,0.693,,1120,339,264,70,580,550
180,North Carolina-Greensboro,27,15,12,0.556,-5.55,-8.55,11,7,,,,,1983,1902,,,720,1617,0.445,176,477,0.369,367,557,0.659,,1136,382,145,137,461,470
181,North Carolina State,30,11,19,0.367,1.48,7.41,5,11,,,,,2072,2239,,,772,1879,0.411,180,572,0.315,348,534,0.652,,1110,466,200,95,440,610
182,North Carolina-Wilmington,28,18,10,0.643,-2.06,-4.38,9,5,,,,,2114,2049,,,757,1612,0.47,155,413,0.375,445,647,0.688,,1062,452,143,112,435,580
183,North Carolina,35,28,7,0.8,22.59,9.36,11,5,,,,,2996,2533,,1410,1091,2188,0.499,144,437,0.33,670,1008,0.665,,1531,649,285,219,532,579
184,North Texas,29,14,15,0.483,-6.53,-6.22,9,9,,,,,2101,2090,,,749,1620,0.462,204,554,0.368,399,600,0.665,,1031,440,155,45,440,458
185,Northeastern Illinois,28,17,11,0.607,-8.27,-8.91,4,1,,,,,2359,2227,,,847,1905,0.445,175,518,0.338,490,742,0.66,,1240,441,270,111,473,635
186,Northeastern,27,5,22,0.185,-12.07,-3.64,2,12,,,,,1926,2095,,,717,1775,0.404,124,403,0.308,368,545,0.675,,1083,350,225,71,437,570
187,Northern Arizona,26,13,13,0.5,-3.7,-2.01,6,8,,,,,2082,2090,,,694,1596,0.435,170,490,0.347,524,773,0.678,,1046,364,199,65,463,580
188,Northern Illinois,27,10,17,0.37,-4.33,-4.52,7,11,,,,,1966,1951,,,727,1614,0.45,154,400,0.385,358,554,0.646,,1002,326,202,82,432,465
189,Northern Iowa,29,16,13,0.552,3.02,-0.06,10,8,,,,,2174,2086,,,793,1676,0.473,140,398,0.352,448,650,0.689,,1046,356,226,115,448,580
190,Northwestern State,26,11,15,0.423,-10.2,-6.51,6,12,,,,,2223,2201,,,780,1737,0.449,172,471,0.365,491,686,0.716,,1130,460,190,86,414,451
191,Northwestern,29,15,14,0.517,10.8,8.9,5,13,,,,,2174,2072,,,771,1649,0.468,187,495,0.378,445,609,0.731,,1019,516,184,97,410,498
192,Notre Dame,29,12,17,0.414,4.87,7.26,,,,,,,2078,2129,,,741,1652,0.449,178,472,0.377,418,627,0.667,,1069,457,214,77,542,656
193,Ohio State,29,13,16,0.448,11.3,11.59,6,12,,,,,2223,2201,,,840,1790,0.469,144,385,0.374,399,566,0.705,,998,471,200,105,440,570
194,Ohio,33,25,8,0.758,11.52,0.23,14,4,,,,,2668,2282,,,924,1945,0.475,208,530,0.392,612,911,0.672,,1314,489,190,168,492,640
195,Oklahoma State,34,24,10,0.706,17.65,8.37,10,4,,,,,2738,2339,,,969,2000,0.485,258,619,0.417,542,807,0.672,,1285,677,265,112,500,654
196,Oklahoma,28,15,13,0.536,9.59,8.99,6,8,,,,,2447,2430,,,881,1977,0.446,164,483,0.34,521,745,0.699,,1144,492,257,99,409,620
197,Old Dominion,31,21,10,0.677,6.37,-2.6,10,4,,,,,2595,2308,,,931,2038,0.457,247,624,0.396,486,689,0.705,,1269,543,232,141,432,592
198,Oral Roberts,27,6,21,0.222,-11.98,-1.75,,,,,,,1936,2221,,,708,1684,0.42,158,477,0.331,362,519,0.697,,976,427,219,53,468,558
199,Oregon State,27,6,21,0.222,-2.13,8.1,2,16,,,,,1862,2142,,,674,1603,0.42,135,450,0.3,379,608,0.623,,896,366,235,56,445,527
200,Oregon,27,10,17,0.37,3.53,7.93,6,12,,,,,2055,2113,,,704,1672,0.421,157,445,0.353,490,743,0.659,,1047,352,174,48,424,618
201,Pacific,31,17,14,0.548,1.91,-0.47,10,8,,,,,2459,2325,,,876,1889,0.464,203,570,0.356,504,755,0.668,,1135,464,184,43,403,541
202,Penn State,27,13,14,0.481,7.08,8,6,12,,,,,1913,1920,,,637,1452,0.439,139,404,0.344,500,733,0.682,,1001,377,170,106,436,473
203,Pennsylvania,28,25,3,0.893,5.95,-5.12,14,0,,,,,2139,1799,,,753,1698,0.443,208,588,0.354,425,598,0.711,,1033,409,259,83,345,489
204,Pepperdine,30,19,11,0.633,9.23,2.62,8,6,,,,,2175,1935,,,810,1710,0.474,161,423,0.381,394,613,0.643,,1110,477,251,96,428,520
205,Pittsburgh,27,13,14,0.481,12.88,9.95,7,11,,,,,2107,2028,,,746,1701,0.439,165,484,0.341,450,702,0.641,,1108,457,214,140,421,541
206,Portland,30,13,17,0.433,-0.84,3.42,6,8,,,,,2384,2448,,,864,1964,0.44,118,413,0.286,538,745,0.722,,1188,439,273,64,531,678
207,Prairie View,27,5,22,0.185,-33.66,-8.16,2,12,,,,,2066,2602,,,794,1931,0.411,103,363,0.284,375,592,0.633,,1116,359,226,96,562,613
208,Princeton,26,18,8,0.692,3.22,-6.28,11,3,,,,,1664,1361,,,576,1191,0.484,195,507,0.385,317,433,0.732,,720,323,181,75,338,413
209,Providence,30,20,10,0.667,19.28,9.95,10,8,,,,,2379,2099,,,846,1831,0.462,139,399,0.348,548,779,0.703,,1162,523,241,96,416,527
210,Purdue,34,29,5,0.853,21.28,9.9,14,4,,,,,2871,2484,,,1050,2241,0.469,252,648,0.389,519,740,0.701,,1376,586,246,103,473,654
211,Radford,28,20,8,0.714,-2.96,-9.04,13,5,,,,,2176,1910,,,793,1580,0.502,124,340,0.365,466,643,0.725,,926,397,303,126,481,546
212,Rhode Island,27,11,16,0.407,3.8,5.55,7,9,,,,,1928,1975,,,683,1617,0.422,157,444,0.354,405,587,0.69,,1051,344,143,90,374,549
213,Rice,29,15,14,0.517,2.34,1.2,6,8,,,,,2174,2135,,,817,1774,0.461,120,328,0.366,420,613,0.685,,1152,452,171,49,433,594
214,Richmond,28,14,14,0.5,1.61,-0.75,8,6,,,,,2127,2061,,,772,1692,0.456,148,383,0.386,435,611,0.712,,926,398,190,48,370,536
215,Rider,30,21,9,0.7,-0.83,-6.23,14,4,,,,,2280,2118,,,838,1703,0.492,137,346,0.396,467,719,0.65,,1098,467,233,120,468,595
216,Robert Morris,28,14,14,0.5,-5.91,-4.52,11,7,,,,,1970,2009,,,716,1544,0.464,139,323,0.43,399,563,0.709,,1043,390,194,64,472,589
217,Rutgers,27,11,16,0.407,1.12,5.78,6,10,,,,,1831,1957,,,652,1625,0.401,122,390,0.313,405,603,0.672,,989,317,207,118,384,555
218,Sacramento State,27,1,26,0.037,-21.89,-0.07,,,,,,,1660,2249,,,639,1712,0.373,110,433,0.254,272,448,0.607,,998,318,196,113,522,553
219,Saint Francis (PA),28,13,15,0.464,-5.72,-6.72,9,9,,,,,2113,2085,,,745,1628,0.458,167,452,0.369,456,680,0.671,,916,450,327,70,489,632
220,Saint Joseph's,28,14,14,0.5,5.11,4.36,5,11,,,,,2037,2016,,,719,1636,0.439,156,437,0.357,443,687,0.645,,1118,412,161,63,398,578
221,Saint Louis,29,23,6,0.793,12.78,3.13,8,4,,,,,2337,2035,,,816,1764,0.463,253,654,0.387,452,637,0.71,,954,510,276,33,369,510
222,Saint Mary's (CA),27,13,14,0.481,1.06,1.78,5,9,,,,,2114,2061,,,740,1607,0.46,197,543,0.363,437,647,0.675,,1003,433,234,67,479,504
223,Saint Peter's,27,14,13,0.519,-5.03,-4.47,8,6,,,,,1862,1877,,,662,1541,0.43,123,340,0.362,415,615,0.675,,988,357,230,95,454,553
224,Sam Houston State,27,7,20,0.259,-15.05,-6.01,7,11,,,,,1795,2025,,,656,1560,0.421,166,471,0.352,317,494,0.642,,920,483,239,68,418,526
225,Samford,28,10,18,0.357,-9.03,-6.37,4,12,,,,,1842,1840,,,590,1330,0.444,211,550,0.384,451,640,0.705,,864,349,135,48,365,504
226,San Diego State,28,12,16,0.429,-3.79,2.06,6,12,,,,,2064,2164,,,701,1671,0.42,148,444,0.333,514,777,0.662,,1056,334,214,106,414,558
227,San Diego,29,18,11,0.621,4.13,1.83,7,7,,,,,2232,2132,,,726,1555,0.467,235,619,0.38,545,745,0.732,,1019,422,161,74,463,555
228,San Francisco,28,17,11,0.607,6.09,1.28,8,6,,,,,2488,2318,,,886,1889,0.469,190,530,0.358,526,764,0.688,,1106,473,317,108,468,551
229,San Jose State,27,15,12,0.556,1.65,0.8,11,7,,,,,1949,1927,,,694,1566,0.443,115,332,0.346,446,645,0.691,,945,296,167,66,377,599
230,Santa Clara,27,13,14,0.481,5.47,3.31,6,8,,,,,1977,1846,,,704,1646,0.428,181,542,0.334,388,570,0.681,,1000,436,220,52,339,556
231,Seton Hall,30,17,13,0.567,13.67,10.77,8,10,,,,,2059,1972,,,668,1677,0.398,198,583,0.34,525,771,0.681,,1135,352,217,144,437,575
232,Siena,33,25,8,0.758,6.74,-1.96,10,4,,,,,2650,2366,,,916,2012,0.455,198,576,0.344,620,890,0.697,,1293,463,252,108,449,645
233,South Alabama,27,13,14,0.481,-1.87,-1.32,9,9,,,,,1990,2005,,,722,1695,0.426,119,401,0.297,427,663,0.644,,1183,381,174,159,441,517
234,South Carolina State,29,16,13,0.552,-10.71,-9.83,10,6,,,,,2128,2116,,,769,1774,0.433,147,406,0.362,443,694,0.638,,1119,295,245,54,460,579
235,South Carolina,28,9,19,0.321,4.14,8.39,4,12,,,,,2067,2187,,,746,1693,0.441,147,490,0.3,428,627,0.683,,1014,400,202,88,415,507
236,South Florida,27,10,17,0.37,0.34,5.49,2,10,,,,,1752,1891,,,628,1507,0.417,87,295,0.295,409,613,0.667,,927,336,137,72,349,465
237,Southeast Missouri State,27,10,17,0.37,-10.31,-6.58,5,11,,,,,2207,2291,,,780,1734,0.45,172,471,0.365,475,708,0.671,,1068,357,200,54,487,543
238,Southeastern Louisiana,27,10,17,0.37,-14.69,-5.65,7,9,,,,,1999,2141,,,713,1668,0.427,143,481,0.297,430,598,0.719,,986,434,224,34,429,545
239,Southern California,28,16,12,0.571,4.45,4.52,9,9,,,,,2031,2033,,,714,1651,0.432,147,416,0.353,456,733,0.622,,1038,383,231,108,427,604
240,Southern Illinois,30,23,7,0.767,7.09,0.37,14,4,,,,,2371,2126,,,868,1778,0.488,147,412,0.357,488,720,0.678,,1171,486,230,101,447,577
241,Southern Methodist,27,6,21,0.222,-3.52,5.11,3,11,,,,,1889,2126,,,691,1686,0.41,164,474,0.346,343,557,0.616,,1031,365,185,86,437,575
242,Southern Mississippi,30,15,15,0.5,8.67,5.61,5,7,,,,,2306,2214,,,856,1984,0.431,180,546,0.33,414,649,0.638,,1250,434,218,79,429,606
243,Southern Utah,27,16,11,0.593,-3.47,-5.34,,,,,,,2060,1903,,,737,1587,0.464,177,450,0.393,407,606,0.672,,943,398,230,82,400,477
244,Southern,27,16,11,0.593,-7.29,-11.94,8,6,,,,,2727,2369,,,1027,2075,0.495,178,513,0.347,495,786,0.63,,1258,456,294,123,467,582
245,St. Bonaventure,27,10,17,0.37,-0.88,4.71,4,12,,,,,1898,2049,,,634,1629,0.389,165,512,0.322,465,695,0.669,,1038,367,205,49,390,567
246,St. Francis (NY),27,1,26,0.037,-22.65,-7.57,1,17,,,,,1889,2290,,,720,1806,0.399,136,497,0.274,313,494,0.634,,971,342,229,80,454,651
247,St. John's (NY),29,12,17,0.414,9.46,8.53,5,13,,,,,2126,2099,,,779,1786,0.436,96,306,0.314,472,686,0.688,,1111,438,272,64,419,543
248,Stanford,28,17,11,0.607,10.72,7.64,10,8,,,,,2091,2003,,,715,1667,0.429,102,326,0.313,559,860,0.65,,1087,368,206,61,372,591
249,Stephen F. Austin,27,9,18,0.333,-11.01,-5.01,6,12,,,,,1863,2020,,,650,1506,0.432,159,465,0.342,404,592,0.682,,958,304,153,68,397,448
250,Stetson,29,14,15,0.483,-9.79,-6.25,9,7,,,,,1983,2059,,,696,1629,0.427,187,509,0.367,404,631,0.64,,1030,402,208,70,405,541
251,Syracuse,30,23,7,0.767,17.93,8.86,13,5,,,,,2517,2248,,,950,1993,0.477,143,467,0.306,474,663,0.715,,1239,502,266,159,452,626
252,Temple,31,23,8,0.742,17.37,8.34,12,4,,,,,1977,1697,,,718,1725,0.416,158,465,0.34,383,599,0.639,,1162,313,253,110,265,414
253,Tennessee-Martin,27,5,22,0.185,-16.27,-3.39,3,13,,,,,1968,2291,,,698,1638,0.426,191,552,0.346,381,525,0.726,,960,343,249,35,527,541
254,Tennessee State,31,19,12,0.613,0.02,-2.78,12,4,,,,,2488,2300,,,913,1972,0.463,221,609,0.363,441,677,0.651,,1324,463,172,146,495,584
255,Tennessee Tech,31,10,21,0.323,-11.04,-1.65,5,11,,,,,2532,2769,,,918,2242,0.409,229,702,0.326,467,725,0.644,,1386,460,204,121,492,672
256,Tennessee,27,5,22,0.185,1.17,7.62,2,14,,,,,1908,2082,,,712,1678,0.424,149,483,0.308,335,477,0.702,,959,421,226,92,446,480
257,Texas A&M,30,19,11,0.633,3.84,1.14,10,4,,,,,2261,2200,,,806,1789,0.451,124,410,0.302,525,763,0.688,,1142,544,226,60,452,681
258,Texas-Arlington,29,7,22,0.241,-17.6,-4,4,14,,,,,2213,2576,,,832,1909,0.436,162,503,0.322,387,568,0.681,,1035,435,224,41,486,569
259,Texas Christian,27,7,20,0.259,-5.86,1.03,3,11,,,,,1987,2175,,,705,1583,0.445,139,418,0.333,438,675,0.649,,980,417,174,100,422,558
260,Texas-El Paso,30,18,12,0.6,2.08,2.77,8,10,,,,,2164,2125,,,748,1722,0.434,179,523,0.342,489,693,0.706,,1052,357,188,138,365,531
261,Texas-Rio Grande Valley,28,16,12,0.571,-2.03,-2.61,9,9,,,,,2109,2023,,,787,1723,0.457,141,438,0.322,394,602,0.654,,1084,436,256,32,433,573
262,Texas-San Antonio,27,12,15,0.444,-8.8,-6.56,8,10,,,,,2102,2136,,,783,1768,0.443,164,485,0.338,372,504,0.738,,1088,502,224,60,467,505
263,Texas Southern,30,19,11,0.633,-5.86,-7.4,12,2,,,,,2496,2342,,,869,2027,0.429,202,643,0.314,556,831,0.669,,1287,410,227,72,379,583
264,Texas State,32,25,7,0.781,-0.16,-7.4,14,4,,,,,2329,2070,,,861,1772,0.486,113,343,0.329,494,828,0.597,,1243,450,241,98,442,575
265,Texas Tech,28,17,11,0.607,3.98,0.45,10,4,,,,,2336,2237,,,841,1768,0.476,144,461,0.312,510,771,0.661,,1160,451,214,94,458,535
266,Texas,34,26,8,0.765,14.59,3,12,2,,,,,3119,2707,,,1138,2438,0.467,233,708,0.329,610,939,0.65,,1387,568,453,133,847,745
267,Toledo,27,15,12,0.556,0.58,-2.34,10,8,,,,,1984,1922,,,698,1438,0.485,130,337,0.386,458,698,0.656,,936,422,186,51,415,497
268,Towson,30,21,9,0.7,-7.61,-6.25,15,3,,,,,2205,2244,,,829,1790,0.463,80,233,0.343,467,660,0.708,,1080,424,280,135,463,558
269,Troy,27,13,14,0.481,-15.76,-10.32,5,0,,,,,2634,2710,,,970,2262,0.429,262,815,0.321,432,600,0.72,,1186,482,321,84,467,630
270,Tulane,29,18,11,0.621,10.64,2.23,7,5,,,,,2289,2034,,,848,1858,0.456,105,396,0.265,488,769,0.635,,1189,414,331,97,473,580
271,Tulsa,31,23,8,0.742,10.9,2.47,15,3,,,,,2586,2268,,,918,1969,0.466,254,628,0.404,496,718,0.691,,1295,571,246,75,447,536
272,UCLA,28,21,7,0.75,16.24,6.7,13,5,,,,,2410,2143,,,905,1878,0.482,110,321,0.343,490,699,0.701,,1229,495,217,119,458,599
273,Utah State,27,14,13,0.519,-1.84,0.48,11,7,,,,,1862,1869,,,648,1416,0.458,55,216,0.255,511,728,0.702,,1038,352,151,66,418,545
274,Utah,28,14,14,0.5,3.6,2.44,8,10,,,,,2100,1992,,,738,1619,0.456,235,593,0.396,389,521,0.747,,1082,475,172,102,415,611
275,Valparaiso,28,20,8,0.714,0.01,-5.14,14,4,,,,,2128,1947,,,735,1653,0.445,183,532,0.344,475,648,0.733,,1075,393,210,65,393,518
276,Vanderbilt,32,20,12,0.625,13.43,8.18,9,7,,,,,2521,2353,,,866,1873,0.462,232,595,0.39,557,742,0.751,,1141,550,239,111,456,563
277,Vermont,27,12,15,0.444,-11.77,-6.17,3,11,,,,,2135,2240,,,721,1792,0.402,240,731,0.328,453,617,0.734,,1007,341,233,76,404,575
278,Villanova,32,20,12,0.625,12.86,11.26,10,8,,,,,2383,2324,,,837,1914,0.437,240,669,0.359,469,693,0.677,,1142,518,263,183,466,598
279,Virginia Commonwealth,27,14,13,0.519,7.07,5.85,5,7,,,,,2103,2070,,,757,1656,0.457,187,535,0.35,402,613,0.656,,1101,448,199,107,474,514
280,VMI,28,5,23,0.179,-14.73,-2.96,2,16,,,,,1891,2131,,,672,1745,0.385,197,579,0.34,350,553,0.633,,1051,338,206,68,427,499
281,Virginia Tech,28,18,10,0.643,9.83,3.47,6,6,,,,,2028,1850,,,733,1676,0.437,145,420,0.345,417,609,0.685,,1065,417,208,137,414,552
282,Virginia,31,18,13,0.581,9.58,11.19,8,8,,,,,1988,2038,,,699,1806,0.387,134,429,0.312,456,690,0.661,,1204,379,190,152,455,612
283,Wagner,28,16,12,0.571,-3.36,-5.54,11,7,,,,,2112,2051,,,715,1644,0.435,217,573,0.379,465,665,0.699,,1023,404,208,79,439,553
284,Wake Forest,33,21,12,0.636,13.87,7.84,9,7,,,,,2353,2162,,,817,1831,0.446,202,515,0.392,517,700,0.739,,1206,415,187,169,402,528
285,Washington State,31,20,11,0.645,13.43,7.63,10,8,,,,,2355,2138,,,846,1792,0.472,221,598,0.37,442,630,0.702,,1131,428,232,93,485,589
286,Washington,27,5,22,0.185,0.57,8.79,3,15,,,,,1671,1893,,,580,1422,0.408,112,390,0.287,399,640,0.623,,928,343,160,47,501,508
287,Weber State,30,20,10,0.667,4.74,2.09,10,4,,,,,2537,2367,,,912,2052,0.444,188,601,0.313,525,804,0.653,,1289,458,272,119,471,616
288,West Virginia,29,17,12,0.586,9.21,5.18,8,8,,,,,2260,2143,,,820,1897,0.432,146,424,0.344,474,717,0.661,,1201,452,262,142,430,613
289,Western Carolina,28,12,16,0.429,-4.5,-1.19,8,10,,,,,2048,2105,,,740,1686,0.439,124,395,0.314,444,679,0.654,,1100,345,232,125,497,607
290,Western Illinois,27,7,20,0.259,-12.86,-2.52,5,13,,,,,1838,2095,,,660,1577,0.419,158,469,0.337,360,572,0.629,,970,369,217,39,467,526
291,Western Kentucky,31,20,11,0.645,8.12,1.72,14,4,,,,,2403,2171,,,883,1886,0.468,178,537,0.331,459,716,0.641,,1211,445,287,137,537,677
292,Western Michigan,28,14,14,0.5,-1.64,0.08,7,11,,,,,1957,2002,,,703,1566,0.449,111,316,0.351,440,676,0.651,,1015,360,183,115,81,529
293,Wichita State,27,9,18,0.333,-8.14,0.71,6,12,,,,,1746,1945,,,639,1521,0.42,154,447,0.345,314,450,0.698,,923,415,169,72,449,509
294,William & Mary,27,4,23,0.148,-12.67,-2.56,2,12,,,,,1964,2246,,,699,1610,0.434,183,534,0.343,383,577,0.664,,988,349,157,129,471,563
295,Winthrop,27,4,23,0.148,-21.59,-5.11,3,15,,,,,1947,2345,,,706,1767,0.4,203,566,0.359,332,479,0.693,,995,404,189,66,445,494
296,Wisconsin,29,18,11,0.621,15,9.86,8,10,,,,,2259,2099,,,816,1755,0.465,225,609,0.369,402,599,0.671,,1090,472,201,135,449,592
297,Wright State,30,12,18,0.4,-9.58,-4.08,9,9,,,,,2159,2307,,,755,1636,0.461,156,454,0.344,493,734,0.672,,1003,377,228,77,516,539
298,Wyoming,28,14,14,0.5,2.57,2.53,7,11,,,,,1963,1921,,,695,1530,0.454,116,341,0.34,457,671,0.681,,1030,345,195,162,428,567
299,Xavier,30,22,8,0.733,9.35,0.87,8,2,,,,,2390,2096,,,879,1918,0.458,149,446,0.334,483,748,0.646,,1133,532,260,136,412,564
300,Yale,26,10,16,0.385,-13.52,-8.04,7,7,,,,,1693,1799,,,589,1348,0.437,138,358,0.385,377,556,0.678,,905,308,154,47,393,466
301,Youngstown State,26,5,21,0.192,-12.83,-3.41,3,15,,,,,1755,2000,,,671,1589,0.422,127,363,0.35,286,467,0.612,,977,324,200,71,409,563
