Rk,School,G,W 2005,L 2005,W-L% 2005,SRS,SOS,W 2005 Conf,L 2005 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
156,Marquette,31,20,11,0.645,11.33,8.16,10,6,14,2,3,7,2325,2150,,1250,830,1823,0.455,263,663,0.397,402,549,0.732,377,1112,482,233,94,458,597
157,Marshall,28,12,16,0.429,-5.05,-1.56,5,9,7,6,3,8,1845,1936,,,640,1579,0.405,181,595,0.304,384,569,0.675,388,1024,376,218,73,455,519
158,Maryland-Baltimore County,29,10,19,0.345,-8.44,-5.24,5,11,8,4,1,13,1940,2033,,,711,1634,0.435,172,539,0.319,346,542,0.638,339,955,405,207,69,398,511
159,Maryland-Eastern Shore,29,7,22,0.241,-20.45,-10.16,4,14,3,7,3,14,1882,2167,,1175,679,1699,0.4,165,516,0.32,359,613,0.586,390,1036,340,174,87,497,533
160,Maryland,32,19,13,0.594,10.73,6.73,8,8,14,3,2,7,2505,2352,,1285,875,1952,0.448,155,415,0.373,600,821,0.731,458,1272,512,258,191,528,623
161,Massachusetts,28,13,15,0.464,3.74,2.63,8,8,10,2,2,12,1816,1785,,,647,1476,0.438,151,495,0.305,371,577,0.643,362,1043,374,162,202,476,525
162,McNeese State,28,14,14,0.5,-6.64,-3.64,9,7,9,3,5,11,2015,2029,,,704,1685,0.418,168,469,0.358,439,640,0.686,410,1013,327,278,79,470,617
163,Memphis,37,33,4,0.892,18.81,4.24,13,1,19,1,10,1,2961,2422,,,1034,2291,0.451,277,783,0.354,616,903,0.682,568,1528,566,361,235,575,757
164,Mercer,28,9,19,0.321,-18.91,-10.12,7,13,4,7,5,9,2058,2256,,1135,755,1705,0.443,172,523,0.329,376,549,0.685,351,1028,333,170,80,416,492
165,Miami (FL),34,18,16,0.529,9.79,7,7,9,11,5,4,8,2308,2213,,1375,825,1895,0.435,218,625,0.349,440,631,0.697,446,1187,399,241,135,421,603
166,Miami (OH),29,18,11,0.621,3.88,1.15,14,4,11,2,7,8,1822,1743,,1175,657,1424,0.461,170,502,0.339,338,459,0.736,231,912,357,156,79,386,526
167,Michigan State,34,22,12,0.647,12.24,7.27,8,8,12,2,4,7,2520,2334,,1390,896,1879,0.477,204,540,0.378,524,681,0.769,373,1212,567,214,101,478,627
168,Michigan,33,22,11,0.667,12.19,7.04,8,8,16,3,5,6,2367,2197,,1330,842,1753,0.48,218,582,0.375,465,617,0.754,342,1115,488,215,132,495,544
169,Middle Tennessee,28,16,12,0.571,-1.7,-1.17,8,6,9,4,6,8,1977,1940,,,679,1550,0.438,190,550,0.345,429,604,0.71,335,972,369,183,61,396,552
170,Milwaukee,31,22,9,0.71,7.65,1.47,12,4,13,2,8,6,2294,2061,,1250,797,1832,0.435,204,609,0.335,496,719,0.69,452,1185,389,216,91,421,595
171,Minnesota,31,16,15,0.516,7.67,7.29,5,11,13,5,2,9,2046,2003,,1260,742,1697,0.437,146,448,0.326,416,625,0.666,376,1075,442,261,108,447,522
172,Mississippi State,30,15,15,0.5,5.16,5.66,5,11,11,5,1,8,2043,2058,,1215,748,1682,0.445,167,532,0.314,380,600,0.633,402,1168,330,186,136,520,530
173,Mississippi Valley State,28,9,19,0.321,-17.46,-8.99,9,9,5,4,4,9,1713,1957,,,623,1478,0.422,154,422,0.365,313,514,0.609,348,919,311,148,56,430,540
174,Mississippi,30,14,16,0.467,1.68,4.35,4,12,11,6,1,9,1951,2031,,1205,711,1617,0.44,180,549,0.328,349,554,0.63,378,1013,406,214,84,474,578
175,Missouri-Kansas City,28,14,14,0.5,-9.52,-4.87,11,5,9,4,5,9,1974,2091,,1130,685,1609,0.426,216,591,0.365,388,535,0.725,308,886,326,201,79,338,532
176,Missouri State,31,22,9,0.71,12.99,5.19,12,6,14,2,8,6,2301,2059,,1240,801,1767,0.453,190,513,0.37,509,682,0.746,378,1144,460,263,99,442,570
177,Missouri,28,12,16,0.429,1.99,6.13,5,11,11,5,1,9,1856,1972,,1125,660,1542,0.428,172,511,0.337,364,559,0.651,354,944,337,167,63,442,508
178,Monmouth,34,19,15,0.559,-2.99,-4.05,12,6,8,4,9,8,2191,2155,,,787,1785,0.441,217,644,0.337,400,597,0.67,296,1114,502,254,123,510,570
179,Montana State,30,15,15,0.5,-4.59,-2.17,7,7,12,4,3,8,2195,2211,,,781,1682,0.464,253,653,0.387,380,591,0.643,315,1025,468,170,108,434,538
180,Montana,31,24,7,0.774,4.86,-0.96,10,4,13,1,8,5,2449,2202,,1255,876,1781,0.492,228,590,0.386,469,653,0.718,348,1096,565,229,95,431,563
181,Morehead State,27,4,23,0.148,-20.31,-5.43,3,17,2,10,2,13,1679,2026,,,619,1444,0.429,125,393,0.318,316,455,0.695,283,847,354,193,86,454,520
182,Morgan State,30,4,26,0.133,-27.25,-7.75,4,14,2,9,2,14,1644,2231,,,602,1607,0.375,127,449,0.283,313,504,0.621,319,949,292,163,99,562,592
183,Mount St. Mary's,30,13,17,0.433,-7.45,-5.58,11,7,7,6,5,9,1939,1995,,,680,1642,0.414,175,580,0.302,404,562,0.719,326,964,366,226,78,411,621
184,Murray State,31,24,7,0.774,4.16,-5.07,17,3,14,1,8,4,2203,1901,,1255,808,1795,0.45,230,652,0.353,357,548,0.651,410,1141,485,250,147,387,568
185,Navy,28,10,18,0.357,-12.6,-6.16,3,11,6,8,3,10,1899,1996,,1125,633,1567,0.404,191,548,0.349,442,612,0.722,381,997,342,235,61,509,612
186,Nebraska,33,19,14,0.576,6.31,6.74,7,9,14,5,3,7,2201,2180,,1320,736,1794,0.41,221,636,0.347,508,758,0.67,441,1275,439,213,130,515,544
187,Nevada-Las Vegas,30,17,13,0.567,7.51,4.51,10,6,12,4,4,8,2084,1994,,1200,775,1741,0.445,183,530,0.345,351,524,0.67,379,1081,472,220,94,444,570
188,Nevada,33,27,6,0.818,10.16,2.26,13,3,17,1,10,3,2401,2103,,1330,866,1901,0.456,179,497,0.36,490,682,0.718,420,1268,514,179,160,426,537
189,New Hampshire,29,12,17,0.414,-10.2,-4.93,8,8,7,4,4,11,1720,1873,,1175,569,1362,0.418,225,646,0.348,357,455,0.785,228,833,351,129,57,417,495
190,New Mexico State,30,16,14,0.533,2.24,2.97,10,6,10,4,4,10,2106,2095,,1220,735,1619,0.454,168,486,0.346,468,670,0.699,332,1030,335,211,69,490,529
191,New Mexico,30,17,13,0.567,5.18,2.98,8,8,15,2,2,9,1939,1873,,,690,1515,0.455,193,558,0.346,366,547,0.669,255,884,408,219,67,365,493
192,New Orleans,29,10,19,0.345,-6.42,0.21,6,9,6,3,1,13,1912,2039,,1180,685,1596,0.429,178,502,0.355,364,557,0.654,330,964,395,196,80,430,515
193,Niagara,29,11,18,0.379,-3.49,-0.87,7,11,6,6,3,10,2138,2214,,1185,706,1702,0.415,223,686,0.325,503,674,0.746,421,1111,402,170,67,417,493
194,Nicholls State,27,9,18,0.333,-14.94,-3.82,5,11,6,4,2,13,1897,2154,,,678,1545,0.439,186,561,0.332,355,503,0.706,263,934,345,150,90,450,495
195,Norfolk State,31,13,18,0.419,-11.86,-8.63,10,8,6,4,5,10,1918,2018,,1240,708,1687,0.42,118,403,0.293,384,625,0.614,442,1183,294,229,86,537,641
196,North Carolina-Asheville,28,9,19,0.321,-14.27,-4,6,10,5,6,4,13,1885,2121,,,657,1552,0.423,154,488,0.316,417,581,0.718,359,1023,391,188,67,469,505
197,North Carolina A&T,29,6,23,0.207,-18.19,-8.62,6,12,4,6,2,16,1790,2064,,,628,1611,0.39,168,600,0.28,366,617,0.593,339,954,328,198,79,472,560
198,North Carolina-Greensboro,31,12,19,0.387,-10.69,-4.72,4,10,8,3,1,13,2132,2239,,1260,746,1687,0.442,185,563,0.329,455,700,0.65,377,1030,407,287,148,507,564
199,North Carolina State,32,22,10,0.688,12.7,5.63,10,6,15,3,5,5,2383,2157,,1310,793,1704,0.465,288,777,0.371,509,678,0.751,284,1050,500,233,150,434,565
200,North Carolina-Wilmington,33,25,8,0.758,8.9,0.57,15,3,12,1,8,6,2250,1975,,,807,1867,0.432,216,639,0.338,420,601,0.699,389,1191,506,248,55,414,682
201,North Carolina,31,23,8,0.742,18.48,7.77,12,4,14,5,8,2,2460,2128,,1240,863,1809,0.477,215,573,0.375,519,733,0.708,432,1237,552,242,127,512,531
202,North Texas,28,14,14,0.5,-4.08,-1.88,6,9,11,4,3,9,2144,2077,,1120,764,1754,0.436,205,557,0.368,411,621,0.662,407,1085,353,265,140,448,617
203,Northeastern,30,19,11,0.633,3.19,-0.3,12,6,10,2,5,8,2256,2107,,1200,812,1798,0.452,230,681,0.338,402,546,0.736,353,1111,489,196,240,411,471
204,Northern Arizona,32,21,11,0.656,-1.43,-1.35,12,2,13,3,6,6,2444,2262,,1280,856,1754,0.488,200,503,0.398,532,706,0.754,327,1080,516,221,90,532,640
205,Northern Illinois,28,17,11,0.607,2.75,-0.03,12,6,10,3,6,6,2006,1894,,1140,708,1460,0.485,190,491,0.387,400,562,0.712,284,908,450,160,103,378,488
206,Northern Iowa,33,23,10,0.697,11.55,5.13,11,7,12,3,7,5,2165,1907,,1355,754,1662,0.454,219,642,0.341,438,608,0.72,279,1100,439,179,124,401,480
207,Northwestern State,34,26,8,0.765,4.01,-1.38,15,1,14,0,10,6,2573,2365,,,914,1981,0.461,226,616,0.367,519,779,0.666,458,1224,589,312,113,535,698
208,Northwestern,29,14,15,0.483,3.89,6.44,6,10,9,5,3,8,1696,1697,,1170,611,1369,0.446,201,626,0.321,273,404,0.676,195,771,433,225,72,356,443
209,Notre Dame,30,16,14,0.533,12.35,6.68,6,10,12,5,4,7,2291,2121,,,772,1718,0.449,288,715,0.403,459,630,0.729,355,1138,468,174,102,364,492
210,Oakland,29,11,18,0.379,-9.01,-3.71,6,10,6,7,4,9,2142,2241,,1160,744,1652,0.45,191,568,0.336,463,678,0.683,407,1054,355,213,61,450,495
211,Ohio State,32,26,6,0.813,16.08,5.9,12,4,16,1,6,3,2363,2037,,1295,833,1791,0.465,262,718,0.365,435,606,0.718,321,1088,491,216,89,379,489
212,Ohio,30,19,11,0.633,3.84,-0.5,10,8,13,2,5,7,2077,1935,,1210,719,1570,0.458,218,609,0.358,421,606,0.695,330,986,427,255,70,424,502
213,Oklahoma State,33,17,16,0.515,11.25,6.67,6,10,11,5,3,9,2322,2171,,1330,844,1755,0.481,154,429,0.359,480,651,0.737,388,1115,494,267,111,570,647
214,Oklahoma,29,20,9,0.69,11.89,6.79,11,5,14,1,6,5,1995,1847,,1160,716,1586,0.451,174,485,0.359,389,545,0.714,420,1060,423,207,100,411,499
215,Old Dominion,34,24,10,0.706,7.62,1.45,13,5,14,1,8,6,2379,2169,,1365,810,1892,0.428,226,659,0.343,533,744,0.716,426,1262,517,257,114,438,554
216,Oral Roberts,33,21,12,0.636,3.23,-2.35,13,3,10,2,6,8,2472,2248,,,866,1883,0.46,218,560,0.389,522,736,0.709,435,1215,528,220,140,472,583
217,Oregon State,31,13,18,0.419,1.47,6.31,5,13,7,6,2,10,2043,2170,,1250,704,1605,0.439,166,470,0.353,469,674,0.696,321,1028,363,171,147,479,530
218,Oregon,33,15,18,0.455,10.41,6.85,7,11,10,7,3,9,2295,2156,,1330,832,1826,0.456,225,675,0.333,406,596,0.681,377,1110,444,181,96,419,589
219,Pacific,32,24,8,0.75,6.93,-1.57,12,2,11,3,9,4,2377,2047,,,858,1763,0.487,215,553,0.389,446,598,0.746,320,1135,514,188,67,419,501
220,Penn State,30,15,15,0.5,4.42,4.98,6,10,11,7,3,7,2021,2038,,1200,732,1666,0.439,186,526,0.354,371,554,0.67,358,1017,471,213,57,378,422
221,Pennsylvania,29,20,9,0.69,6.01,-2.31,12,2,12,4,8,4,1987,1744,,1175,710,1595,0.445,196,607,0.323,371,550,0.675,302,919,413,283,78,382,532
222,Pepperdine,27,7,20,0.259,-3.09,4.02,3,11,6,6,1,13,1781,1973,,1090,638,1556,0.41,124,383,0.324,381,563,0.677,323,970,281,177,86,408,566
223,Pittsburgh,33,25,8,0.758,16.37,7.01,10,6,16,1,5,5,2391,2082,,1330,840,1842,0.456,206,585,0.352,505,729,0.693,422,1281,541,203,128,452,565
224,Portland State,28,12,16,0.429,-2.4,-1.21,5,9,6,5,5,10,2017,2013,,1130,701,1548,0.453,201,498,0.404,414,615,0.673,355,1002,425,175,82,466,557
225,Portland,29,11,18,0.379,-3.98,1.17,5,9,7,6,4,9,2013,2160,,,696,1612,0.432,164,437,0.375,457,634,0.721,296,925,358,207,60,406,563
226,Prairie View,29,5,24,0.172,-24.86,-9.19,2,16,5,7,0,15,1928,2310,,1160,713,1767,0.404,146,464,0.315,356,597,0.596,374,1001,314,249,57,514,575
227,Princeton,27,12,15,0.444,-7.15,-3.58,10,4,7,6,5,8,1402,1500,,1100,464,1123,0.413,208,572,0.364,266,344,0.773,150,605,293,201,53,360,511
228,Providence,27,12,15,0.444,7.83,7.68,5,11,9,7,3,8,2020,2016,,1080,713,1556,0.458,159,454,0.35,435,631,0.689,367,962,356,213,133,404,485
229,Purdue,28,9,19,0.321,0.4,6.61,3,13,9,6,0,12,1811,1985,,,669,1484,0.451,153,465,0.329,320,468,0.684,306,915,366,151,93,495,533
230,Quinnipiac,28,12,16,0.429,-8.12,-5.83,7,11,8,5,3,10,2059,2072,,1140,710,1605,0.442,195,583,0.334,444,614,0.723,331,1024,416,193,87,475,573
231,Radford,29,16,13,0.552,-7.65,-6.91,9,7,8,4,5,8,2134,2113,,1165,716,1689,0.424,208,620,0.335,494,677,0.73,345,1031,344,199,133,375,571
232,Rhode Island,28,14,14,0.5,0.27,1.84,8,8,10,6,4,7,1779,1823,,1130,648,1535,0.422,124,406,0.305,359,525,0.684,372,1011,347,155,88,351,498
233,Rice,28,12,16,0.429,-4,0.5,6,8,9,6,3,7,1897,1963,,1150,674,1550,0.435,124,368,0.337,425,582,0.73,305,948,386,216,82,428,488
234,Richmond,30,13,17,0.433,-5.09,1.36,6,10,11,5,1,10,1562,1735,,,545,1364,0.4,192,650,0.295,280,426,0.657,253,832,364,152,139,418,509
235,Rider,28,8,20,0.286,-6.71,-0.6,4,14,5,7,2,12,1981,2152,,1130,666,1565,0.426,228,649,0.351,421,588,0.716,291,977,418,177,98,438,512
236,Robert Morris,29,15,14,0.517,-8.04,-6.27,10,8,11,2,4,12,2136,2075,,,738,1711,0.431,260,674,0.386,400,558,0.717,392,1047,419,218,81,427,498
237,Rutgers,33,19,14,0.576,8,5.16,7,9,12,5,5,7,2273,2144,,1335,767,1786,0.429,233,636,0.366,506,700,0.723,359,1145,409,188,147,413,668
238,Sacramento State,30,15,15,0.5,-1.58,-1.19,5,9,7,5,7,9,2273,2232,,,802,1866,0.43,219,634,0.345,450,635,0.709,397,994,375,295,113,377,675
239,Sacred Heart,28,11,17,0.393,-7.72,-5.97,8,10,8,5,3,12,1853,1902,,,656,1458,0.45,126,411,0.307,415,598,0.694,318,978,342,207,73,460,507
240,Saint Francis (PA),28,4,24,0.143,-16.61,-5.05,2,16,3,9,1,13,1679,1971,,,602,1507,0.399,202,600,0.337,273,409,0.667,296,871,361,156,84,411,462
241,Saint Joseph's,33,19,14,0.576,9.6,5.12,9,7,7,5,8,8,2182,2034,,,711,1657,0.429,235,645,0.364,525,657,0.799,305,1066,449,188,132,420,622
242,Saint Louis,29,16,13,0.552,3.21,3,10,6,11,4,5,8,1749,1729,,1170,618,1494,0.414,140,426,0.329,373,536,0.696,316,995,352,149,108,385,493
243,Saint Mary's (CA),29,17,12,0.586,5,2.28,8,6,11,5,5,6,2049,1921,,1180,695,1580,0.44,203,554,0.366,456,638,0.715,360,1085,323,170,112,437,540
244,Saint Peter's,32,17,15,0.531,-1.67,-0.98,9,9,7,5,7,7,2385,2407,,,861,2042,0.422,241,711,0.339,422,582,0.725,475,1205,433,256,111,419,626
245,Sam Houston State,31,22,9,0.71,-3.25,-3.36,11,5,14,2,7,7,2309,2140,,,802,1754,0.457,226,619,0.365,479,779,0.615,400,1156,574,259,114,500,632
246,Samford,31,20,11,0.645,-1.92,-4.92,14,6,10,3,8,7,2036,1863,,1250,721,1509,0.478,298,756,0.394,296,412,0.718,235,833,474,201,47,332,447
247,San Diego State,33,24,9,0.727,9.81,3.65,13,3,13,2,7,5,2456,2223,,1330,839,1823,0.46,220,556,0.396,558,767,0.728,430,1176,432,251,101,498,545
248,San Diego,30,18,12,0.6,3.66,-0.31,6,8,9,4,6,8,2356,2194,,1215,849,1766,0.481,227,572,0.397,431,623,0.692,342,1053,481,222,112,503,591
249,San Francisco,28,11,17,0.393,0.22,2.61,7,7,8,6,3,8,1935,2002,,1145,711,1657,0.429,184,547,0.336,329,497,0.662,355,989,365,183,103,399,523
250,San Jose State,31,6,25,0.194,-3.19,2.23,2,14,2,11,3,12,2015,2183,,1245,756,1849,0.409,125,409,0.306,378,576,0.656,385,1105,370,175,95,429,555
251,Santa Clara,29,13,16,0.448,-0.35,2.58,5,9,9,5,3,10,1984,1968,,,697,1647,0.423,170,527,0.323,420,592,0.709,353,1088,399,191,100,416,541
252,Savannah State,30,2,28,0.067,-34.3,-4.26,,,2,7,0,19,1693,2451,,,571,1561,0.366,153,501,0.305,398,568,0.701,289,886,264,188,94,606,663
253,Seton Hall,30,18,12,0.6,6.78,6.11,9,7,13,4,5,6,2033,2013,,1210,692,1690,0.409,174,520,0.335,475,637,0.746,375,1105,373,206,81,403,569
254,Siena,28,15,13,0.536,0.9,-0.67,10,8,10,4,5,9,2084,2040,,1135,693,1624,0.427,222,588,0.378,476,627,0.759,306,947,387,229,61,371,442
255,South Alabama,31,24,7,0.774,4.88,-2.18,12,3,12,2,9,4,2283,2033,,1245,797,1760,0.453,267,728,0.367,422,600,0.703,346,1049,436,264,43,415,578
256,South Carolina State,30,14,16,0.467,-12.15,-8.59,11,7,5,3,6,10,1809,1916,,,651,1509,0.431,112,376,0.298,395,571,0.692,335,1034,287,189,73,536,606
257,South Carolina,38,23,15,0.605,13.3,8.14,6,10,10,6,7,7,2575,2379,,1540,967,2101,0.46,262,757,0.346,379,559,0.678,439,1218,555,294,189,450,548
258,South Florida,29,7,22,0.241,0.2,4.65,1,15,4,10,1,9,1736,1865,,1180,615,1465,0.42,146,434,0.336,360,524,0.687,328,980,339,166,164,529,539
259,Southeast Missouri State,27,7,20,0.259,-14.23,-6.06,4,16,5,8,2,12,1711,1865,,1080,582,1481,0.393,201,580,0.347,346,462,0.749,313,961,340,139,87,403,458
260,Southeastern Louisiana,28,16,12,0.571,-2.72,-4.2,10,6,11,4,5,7,1914,1842,,,678,1540,0.44,155,430,0.36,403,611,0.66,345,953,354,183,114,357,528
261,Southern California,30,17,13,0.567,7.44,5.99,8,10,11,6,5,6,2055,2012,,1210,727,1678,0.433,196,569,0.344,405,586,0.691,294,946,388,221,99,426,557
262,Southern Illinois,33,22,11,0.667,8.93,4.62,12,6,11,2,7,7,1994,1864,,,707,1714,0.412,183,548,0.334,397,579,0.686,384,1073,404,278,105,473,653
263,Southern Methodist,29,13,16,0.448,-1.1,-2.78,4,10,9,6,3,9,1921,1859,,,686,1588,0.432,142,454,0.313,407,580,0.702,362,1059,376,222,138,455,540
264,Southern Mississippi,31,10,21,0.323,-7.88,1.91,3,11,8,8,0,10,1879,2098,,,652,1545,0.422,110,527,0.209,465,672,0.692,342,1004,347,181,47,455,634
265,Southern Utah,30,10,20,0.333,-7.57,-4.09,8,8,8,3,2,14,2055,2127,,,726,1524,0.476,226,527,0.429,377,535,0.705,214,876,469,190,67,439,562
266,Southern,33,20,13,0.606,-5.97,-6.69,15,3,11,0,6,11,2093,2070,,,787,1796,0.438,143,448,0.319,376,581,0.647,422,1234,391,249,122,561,574
267,St. Bonaventure,27,8,19,0.296,-5.71,-0.37,2,14,6,7,2,10,1839,1983,,1095,694,1622,0.428,122,462,0.264,329,525,0.627,372,984,364,154,74,365,446
268,St. Francis (NY),27,10,17,0.37,-8.43,-5.06,7,11,8,5,2,12,1721,1812,,,617,1501,0.411,175,510,0.343,312,474,0.658,315,931,318,208,97,411,569
269,St. John's (NY),27,12,15,0.444,5.24,5.64,5,11,10,7,2,8,1619,1630,,1085,590,1426,0.414,93,349,0.266,346,527,0.657,371,1029,352,190,106,436,523
270,Stanford,30,16,14,0.533,9.52,8.21,11,7,11,3,4,9,1992,1960,,1210,673,1580,0.426,146,416,0.351,500,655,0.763,337,1028,425,165,138,426,517
271,Stephen F. Austin,29,17,12,0.586,-3.6,-7.22,9,7,11,4,6,8,2104,1923,,,768,1671,0.46,160,417,0.384,408,589,0.693,364,1023,425,215,37,382,540
272,Stetson,32,14,18,0.438,-11.98,-8.37,11,9,7,5,6,10,2129,2218,,,746,1735,0.43,175,508,0.344,462,628,0.736,352,980,377,277,86,463,626
273,Stony Brook,28,4,24,0.143,-13.66,-3.02,2,14,3,7,1,16,1629,1927,,1120,599,1571,0.381,149,439,0.339,282,465,0.606,326,868,274,184,58,366,598
274,Syracuse,35,23,12,0.657,11.68,8.16,7,9,14,5,3,5,2535,2412,,1415,913,2083,0.438,260,766,0.339,449,698,0.643,476,1338,541,313,221,532,625
275,Temple,32,17,15,0.531,8.22,5.19,8,8,11,4,4,9,2004,1907,,1285,706,1785,0.396,224,697,0.321,368,610,0.603,386,1014,318,318,81,247,492
276,Tennessee-Martin,28,13,15,0.464,-7.67,-5.06,9,11,10,3,3,12,2040,2066,,,678,1534,0.442,137,431,0.318,547,774,0.707,332,959,338,227,80,407,587
277,Tennessee State,28,13,15,0.464,-5.87,-5.36,11,9,8,4,5,11,1946,1951,,1120,685,1523,0.45,200,579,0.345,376,560,0.671,336,936,422,201,108,399,570
278,Tennessee Tech,31,19,12,0.613,-5.46,-4.6,13,7,12,3,6,8,2264,2213,,,794,1804,0.44,202,608,0.332,474,687,0.69,416,1129,394,242,86,494,693
279,Tennessee,30,22,8,0.733,14.73,7.76,12,4,13,2,7,3,2413,2204,,1200,859,1852,0.464,264,683,0.387,431,615,0.701,352,1005,509,301,98,386,542
280,Texas A&M-Corpus Christi,28,20,8,0.714,2.96,-5.7,,,13,1,5,7,2307,1886,,1135,837,1671,0.501,187,488,0.383,446,629,0.709,342,1068,550,272,118,482,590
281,Texas A&M,31,22,9,0.71,13.19,4.77,10,6,16,2,4,5,2130,1869,,,725,1627,0.446,203,563,0.361,477,702,0.679,325,993,509,266,94,416,668
282,Texas-Arlington,30,14,16,0.467,-3.93,-2.46,7,9,9,3,3,11,2184,2169,,,754,1655,0.456,191,538,0.355,485,714,0.679,383,1111,450,197,82,528,587
283,Texas Christian,31,6,25,0.194,-4.11,3.5,2,14,6,10,0,11,1929,2166,,1245,639,1729,0.37,204,632,0.323,447,703,0.636,414,1054,370,242,67,491,608
284,Texas-El Paso,31,21,10,0.677,5.93,0.38,11,3,15,2,5,7,2074,1843,,1260,723,1610,0.449,169,484,0.349,459,695,0.66,326,1108,478,239,89,409,461
285,Texas-Rio Grande Valley,31,7,24,0.226,-16.7,0.11,,,5,8,1,15,1807,2173,,,619,1571,0.394,119,373,0.319,450,661,0.681,357,983,320,195,54,501,547
286,Texas-San Antonio,28,11,17,0.393,-5.76,-3.38,6,10,7,7,2,10,2054,2096,,,751,1631,0.46,185,541,0.342,367,557,0.659,365,1087,431,222,111,531,577
287,Texas Southern,30,8,22,0.267,-18.08,-6.37,6,12,6,5,2,15,2062,2311,,,697,1696,0.411,166,470,0.353,502,784,0.64,385,1133,344,200,101,565,584
288,Texas State,27,3,24,0.111,-14.94,-3.2,1,15,2,11,1,13,1721,2027,,,629,1480,0.425,135,437,0.309,328,482,0.68,327,908,345,179,120,472,539
289,Texas Tech,32,15,17,0.469,6.31,6.56,6,10,12,4,2,9,2187,2195,,1295,775,1764,0.439,172,441,0.39,465,653,0.712,308,1068,482,177,78,448,517
290,Texas,37,30,7,0.811,21.89,6.99,13,3,16,1,7,3,2781,2230,,1485,983,2132,0.461,269,722,0.373,546,751,0.727,518,1498,549,296,186,498,561
291,Toledo,31,20,11,0.645,3.16,-2.14,10,8,14,2,4,8,2151,1980,,1240,765,1648,0.464,198,584,0.339,423,616,0.687,305,915,397,300,82,483,610
292,Towson,28,12,16,0.429,-7.63,-2.38,8,10,7,6,5,8,1952,2099,,1120,696,1565,0.445,185,543,0.341,375,537,0.698,302,988,432,189,71,421,490
293,Troy,29,14,15,0.483,-2.25,-3.09,6,9,9,4,2,10,2166,2040,,1185,772,1800,0.429,344,959,0.359,278,396,0.702,329,1035,454,230,95,364,463
294,Tulane,29,12,17,0.414,-5.44,-0.67,6,8,7,4,2,11,1833,1924,,1165,640,1450,0.441,114,361,0.316,439,652,0.673,323,1040,396,185,145,532,558
295,Tulsa,28,11,17,0.393,-4.66,-0.07,6,8,8,5,3,11,1714,1833,,1130,585,1386,0.422,144,441,0.327,400,576,0.694,273,995,336,174,101,516,597
296,UCLA,39,32,7,0.821,17.34,8.27,14,4,14,3,8,2,2642,2288,,1565,939,1987,0.473,236,682,0.346,528,764,0.691,429,1303,541,224,111,562,649
297,Utah State,32,23,9,0.719,7.76,1.79,11,5,14,2,7,6,2307,2070,,1300,853,1714,0.498,232,579,0.401,369,511,0.722,304,1080,552,165,91,421,492
298,Utah,29,14,15,0.483,3.28,3.39,6,10,10,5,3,8,1879,1865,,1185,668,1433,0.466,182,474,0.384,361,540,0.669,305,962,390,162,60,465,502
299,Valparaiso,29,17,12,0.586,-2.47,-4.05,8,8,10,2,5,9,2284,2138,,1165,828,1738,0.476,218,561,0.389,410,603,0.68,358,1085,512,205,88,421,589
300,Vanderbilt,30,17,13,0.567,10.63,7.53,7,9,10,6,6,6,2104,2011,,1210,756,1642,0.46,242,625,0.387,350,502,0.697,327,944,464,182,87,386,491
301,Vermont,30,13,17,0.433,-4.34,-4.07,7,9,8,5,4,12,1936,1944,,1220,670,1564,0.428,169,500,0.338,427,649,0.658,358,1104,401,176,99,464,592
302,Villanova,33,28,5,0.848,19.51,9.23,14,2,12,1,10,2,2449,2107,,1330,809,1942,0.417,288,769,0.375,543,717,0.757,459,1198,403,256,159,370,615
303,Virginia Commonwealth,29,19,10,0.655,4.55,-0.53,11,7,13,3,6,7,1964,1811,,1165,690,1589,0.434,225,603,0.373,359,495,0.725,315,926,356,237,82,362,496
304,VMI,27,7,20,0.259,-16.22,-6.72,2,14,5,9,2,11,1924,2053,,1080,685,1550,0.442,166,524,0.317,388,563,0.689,305,1009,384,196,52,492,467
305,Virginia Tech,30,14,16,0.467,8.17,4.67,4,12,10,7,3,8,2060,1955,,1210,767,1688,0.454,139,432,0.322,387,600,0.645,329,950,389,273,128,337,532
306,Virginia,30,15,15,0.5,6.71,7.71,7,9,11,3,2,12,2038,2032,,1210,703,1692,0.415,181,544,0.333,451,603,0.748,404,1121,340,168,109,434,547
307,Wagner,27,13,14,0.481,-7.42,-6.35,6,12,7,6,6,8,1812,1798,,1080,663,1509,0.439,149,425,0.351,337,530,0.636,352,1040,345,145,93,391,494
308,Wake Forest,34,17,17,0.5,8.16,6.89,3,13,13,6,2,9,2482,2439,,1385,851,1880,0.453,218,605,0.36,562,837,0.671,473,1338,471,193,149,554,637
309,Washington State,28,11,17,0.393,8.25,7.79,4,14,8,5,2,9,1629,1616,,1120,606,1410,0.43,129,388,0.332,288,402,0.716,236,874,353,169,130,393,512
310,Washington,33,26,7,0.788,18.08,5.96,13,5,17,2,6,3,2706,2306,,1340,982,2087,0.471,220,602,0.365,522,697,0.749,475,1232,529,273,114,486,634
311,Weber State,27,10,17,0.37,-6.19,-1.1,4,10,7,7,3,10,1789,1876,,,625,1416,0.441,133,388,0.343,406,578,0.702,306,881,325,161,57,391,498
